"variant_id","source_job_id","entity_id","destination_id","batch_id","country_code","profile_id","max_width","max_height","fit","without_enlargement","format","max_bytes","status","physical_path","physical_bytes","parent_profile_file"
"variant:jp-kirishima:poi:7:sm","source:jp-kirishima:poi:7","unresolved:jp-kirishima:7","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:8:sm","source:jp-kirishima:poi:8","unresolved:jp-kirishima:8","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:9:sm","source:jp-kirishima:poi:9","unresolved:jp-kirishima:9","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:10:sm","source:jp-kirishima:poi:10","unresolved:jp-kirishima:10","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:11:sm","source:jp-kirishima:poi:11","unresolved:jp-kirishima:11","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:12:sm","source:jp-kirishima:poi:12","unresolved:jp-kirishima:12","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:13:sm","source:jp-kirishima:poi:13","unresolved:jp-kirishima:13","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:14:sm","source:jp-kirishima:poi:14","unresolved:jp-kirishima:14","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:15:sm","source:jp-kirishima:poi:15","unresolved:jp-kirishima:15","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:16:sm","source:jp-kirishima:poi:16","unresolved:jp-kirishima:16","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:17:sm","source:jp-kirishima:poi:17","unresolved:jp-kirishima:17","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:18:sm","source:jp-kirishima:poi:18","unresolved:jp-kirishima:18","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:19:sm","source:jp-kirishima:poi:19","unresolved:jp-kirishima:19","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:20:sm","source:jp-kirishima:poi:20","unresolved:jp-kirishima:20","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:21:sm","source:jp-kirishima:poi:21","unresolved:jp-kirishima:21","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:22:sm","source:jp-kirishima:poi:22","unresolved:jp-kirishima:22","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:23:sm","source:jp-kirishima:poi:23","unresolved:jp-kirishima:23","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:24:sm","source:jp-kirishima:poi:24","unresolved:jp-kirishima:24","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kirishima:poi:25:sm","source:jp-kirishima:poi:25","unresolved:jp-kirishima:25","jp-kirishima","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:1:sm","source:jp-ibusuki:poi:1","unresolved:jp-ibusuki:1","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:2:sm","source:jp-ibusuki:poi:2","unresolved:jp-ibusuki:2","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:3:sm","source:jp-ibusuki:poi:3","unresolved:jp-ibusuki:3","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:4:sm","source:jp-ibusuki:poi:4","unresolved:jp-ibusuki:4","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:5:sm","source:jp-ibusuki:poi:5","unresolved:jp-ibusuki:5","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:6:sm","source:jp-ibusuki:poi:6","unresolved:jp-ibusuki:6","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:7:sm","source:jp-ibusuki:poi:7","unresolved:jp-ibusuki:7","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:8:sm","source:jp-ibusuki:poi:8","unresolved:jp-ibusuki:8","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:9:sm","source:jp-ibusuki:poi:9","unresolved:jp-ibusuki:9","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:10:sm","source:jp-ibusuki:poi:10","unresolved:jp-ibusuki:10","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:11:sm","source:jp-ibusuki:poi:11","unresolved:jp-ibusuki:11","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:12:sm","source:jp-ibusuki:poi:12","unresolved:jp-ibusuki:12","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:13:sm","source:jp-ibusuki:poi:13","unresolved:jp-ibusuki:13","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:14:sm","source:jp-ibusuki:poi:14","unresolved:jp-ibusuki:14","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:15:sm","source:jp-ibusuki:poi:15","unresolved:jp-ibusuki:15","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:16:sm","source:jp-ibusuki:poi:16","unresolved:jp-ibusuki:16","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:17:sm","source:jp-ibusuki:poi:17","unresolved:jp-ibusuki:17","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:18:sm","source:jp-ibusuki:poi:18","unresolved:jp-ibusuki:18","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:19:sm","source:jp-ibusuki:poi:19","unresolved:jp-ibusuki:19","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:20:sm","source:jp-ibusuki:poi:20","unresolved:jp-ibusuki:20","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:21:sm","source:jp-ibusuki:poi:21","unresolved:jp-ibusuki:21","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:22:sm","source:jp-ibusuki:poi:22","unresolved:jp-ibusuki:22","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:23:sm","source:jp-ibusuki:poi:23","unresolved:jp-ibusuki:23","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:24:sm","source:jp-ibusuki:poi:24","unresolved:jp-ibusuki:24","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-ibusuki:poi:25:sm","source:jp-ibusuki:poi:25","unresolved:jp-ibusuki:25","jp-ibusuki","JP-A-29","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:1:sm","source:jp-amami-oshima:poi:1","unresolved:jp-amami-oshima:1","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:2:sm","source:jp-amami-oshima:poi:2","unresolved:jp-amami-oshima:2","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:3:sm","source:jp-amami-oshima:poi:3","unresolved:jp-amami-oshima:3","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:4:sm","source:jp-amami-oshima:poi:4","unresolved:jp-amami-oshima:4","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:5:sm","source:jp-amami-oshima:poi:5","unresolved:jp-amami-oshima:5","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:6:sm","source:jp-amami-oshima:poi:6","unresolved:jp-amami-oshima:6","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:7:sm","source:jp-amami-oshima:poi:7","unresolved:jp-amami-oshima:7","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:8:sm","source:jp-amami-oshima:poi:8","unresolved:jp-amami-oshima:8","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:9:sm","source:jp-amami-oshima:poi:9","unresolved:jp-amami-oshima:9","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:10:sm","source:jp-amami-oshima:poi:10","unresolved:jp-amami-oshima:10","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:11:sm","source:jp-amami-oshima:poi:11","unresolved:jp-amami-oshima:11","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:12:sm","source:jp-amami-oshima:poi:12","unresolved:jp-amami-oshima:12","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:13:sm","source:jp-amami-oshima:poi:13","unresolved:jp-amami-oshima:13","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:14:sm","source:jp-amami-oshima:poi:14","unresolved:jp-amami-oshima:14","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:15:sm","source:jp-amami-oshima:poi:15","unresolved:jp-amami-oshima:15","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:16:sm","source:jp-amami-oshima:poi:16","unresolved:jp-amami-oshima:16","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:17:sm","source:jp-amami-oshima:poi:17","unresolved:jp-amami-oshima:17","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:18:sm","source:jp-amami-oshima:poi:18","unresolved:jp-amami-oshima:18","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:19:sm","source:jp-amami-oshima:poi:19","unresolved:jp-amami-oshima:19","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:20:sm","source:jp-amami-oshima:poi:20","unresolved:jp-amami-oshima:20","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:21:sm","source:jp-amami-oshima:poi:21","unresolved:jp-amami-oshima:21","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:22:sm","source:jp-amami-oshima:poi:22","unresolved:jp-amami-oshima:22","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:23:sm","source:jp-amami-oshima:poi:23","unresolved:jp-amami-oshima:23","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:24:sm","source:jp-amami-oshima:poi:24","unresolved:jp-amami-oshima:24","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-amami-oshima:poi:25:sm","source:jp-amami-oshima:poi:25","unresolved:jp-amami-oshima:25","jp-amami-oshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-tokunoshima:poi:1:sm","source:jp-tokunoshima:poi:1","unresolved:jp-tokunoshima:1","jp-tokunoshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-tokunoshima:poi:2:sm","source:jp-tokunoshima:poi:2","unresolved:jp-tokunoshima:2","jp-tokunoshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-tokunoshima:poi:3:sm","source:jp-tokunoshima:poi:3","unresolved:jp-tokunoshima:3","jp-tokunoshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-tokunoshima:poi:4:sm","source:jp-tokunoshima:poi:4","unresolved:jp-tokunoshima:4","jp-tokunoshima","JP-A-30","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
