"sourceId","assetId","path","scope","mediaType","mimeType","extension","bytes","sha256","width","height","aspectRatio","orientation","hasAlpha","animated","frameCount","colorSpace","entityType","entityId","assetRole","sourceType","rightsStatus","cacheAllowed","derivativesAllowed","authenticity","manifestStatus","protected","referenced","referenceCount","referenceLocations","focalPoint","safeArea","brandIconSource","additionalProfiles","variantPolicyId","processingEligibility","processingBlockReason","duplicateGroup","decodeError","notes"
"source-bb46ddedce97ddd61e8e","unregistered.bb46ddedce97ddd61e8e","public/media/personal-center/personal-center-surface-texture.svg","legacy-protected","svg","image/svg+xml","svg","2873","52518d86035b56491368060af555719286769f60eb0dc32f1ccad07225466fff","1920","1080","1.777778","","true","false","","","","","","","unknown","","","unreviewed","legacy_review_required","true","true","7","[{""sourceFile"":""assets/design/personal-center/README.md"",""line"":10,""referenceType"":""markdown""},{""sourceFile"":""docs/project/WBS-5.1-ASSET-SYNC.md"",""line"":21,""referenceType"":""markdown""},{""sourceFile"":""docs/project/WBS-5.1-PERSONAL-CENTER-ASSET-AUDIT.md"",""line"":25,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/CODEX-WBS-5.1-VISUAL-POLISH-2026-09-05.md"",""line"":58,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-WBS-5.1-b-personal-center-assets.md"",""line"":28,""referenceType"":""markdown""},{""sourceFile"":""public/media/personal-center/README.md"",""line"":8,""referenceType"":""markdown""},{""sourceFile"":""public/media/personal-center/README.md"",""line"":16,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","52518d86035b56491368060af555719286769f60eb0dc32f1ccad07225466fff","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-cd98d5db03c543a68943","unregistered.cd98d5db03c543a68943","public/media/personal-center/photoreal-v3/feature-card-discovery-photo.png","legacy-protected","raster","image/png","png","250339","6c3b79f48041442632773297796305739b7c6cfbcdfd0b3543d5d44bc3ae48a8","800","400","2","","true","false","1","srgb","","","","","unknown","","","illustrative","legacy_review_required","true","true","4","[{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":127,""referenceType"":""literal""},{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":128,""referenceType"":""literal""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":132,""referenceType"":""markdown""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":133,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-3f124e3a4155f83ca1f1","unregistered.3f124e3a4155f83ca1f1","public/media/personal-center/photoreal-v3/feature-card-favorites-photo.png","legacy-protected","raster","image/png","png","205935","eb1fb65a0d13fdf2a8ff8bc9ecf33afdf6fcdea51c171206a53ad438c5e21d9b","800","400","2","","true","false","1","srgb","","","","","unknown","","","illustrative","legacy_review_required","true","true","4","[{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":107,""referenceType"":""literal""},{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":108,""referenceType"":""literal""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":118,""referenceType"":""markdown""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":119,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-803a4787085ccfd35028","unregistered.803a4787085ccfd35028","public/media/personal-center/photoreal-v3/feature-card-inspiration-photo.png","legacy-protected","raster","image/png","png","170559","aed915cc75cce36f51fde8830a6259756f2f14a1fe6c4c12defea1bbfaffee2c","800","400","2","","true","false","1","srgb","","","","","unknown","","","illustrative","legacy_review_required","true","true","4","[{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":87,""referenceType"":""literal""},{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":88,""referenceType"":""literal""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":104,""referenceType"":""markdown""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":105,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-02942a3c6497a338c352","unregistered.02942a3c6497a338c352","public/media/personal-center/photoreal-v3/personal-center-paper-surface.webp","legacy-protected","raster","image/webp","webp","15364","39052b4e8d705ee278119c83720e67a84f16604ecea3f4d9da6f098dfd192f2c","1920","1080","1.777778","","false","false","1","srgb","","","","","unknown","","","illustrative","legacy_review_required","true","true","4","[{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":27,""referenceType"":""literal""},{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":28,""referenceType"":""literal""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":62,""referenceType"":""markdown""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":63,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-ee731afd1ea41c80fc94","unregistered.ee731afd1ea41c80fc94","public/media/personal-center/photoreal-v3/personal-center-photo-corners.png","legacy-protected","raster","image/png","png","492801","1b83f69b40c888576275ee461b1687f20f584dde873f6d10d4bedac8edb271d2","1920","1080","1.777778","","true","false","1","srgb","","","","","unknown","","","illustrative","legacy_review_required","true","true","4","[{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":67,""referenceType"":""literal""},{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":68,""referenceType"":""literal""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":90,""referenceType"":""markdown""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":91,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-9a20c4c63abc70ca25eb","unregistered.9a20c4c63abc70ca25eb","public/media/personal-center/photoreal-v3/sidebar-sakura-photo-overlay.png","legacy-protected","raster","image/png","png","695623","b5d66613d15013944baee412ae09fd3a819c86d7b48d3b9f1ec36152363dbaa3","960","640","1.5","","true","false","1","srgb","","","","","unknown","","","illustrative","legacy_review_required","true","true","4","[{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":47,""referenceType"":""literal""},{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":48,""referenceType"":""literal""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":76,""referenceType"":""markdown""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":77,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-98bf9a89ce4ab3f07bf1","unregistered.98bf9a89ce4ab3f07bf1","public/media/personal-center/photoreal-v3/sidebar-torii-photo.webp","legacy-protected","raster","image/webp","webp","248966","ab1a6f7c7e10b40a0bf50f1b219cc8d47c5c2fcb1ba1f295ac397900a4e84739","960","960","1","","false","false","1","srgb","","","","","unknown","","","illustrative","legacy_review_required","true","true","4","[{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":7,""referenceType"":""literal""},{""sourceFile"":""assets/design/personal-center/photoreal-v3/asset-manifest.json"",""line"":8,""referenceType"":""literal""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":48,""referenceType"":""markdown""},{""sourceFile"":""docs/project/WBS-5.1-VISUAL-ASSET-MANIFEST-PHOTOREAL-V3.md"",""line"":49,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","ab1a6f7c7e10b40a0bf50f1b219cc8d47c5c2fcb1ba1f295ac397900a4e84739","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-8af6457c944da19b067e","unregistered.8af6457c944da19b067e","public/media/personal-center/preferences/category-accommodation.webp","legacy-protected","raster","image/webp","webp","248966","ab1a6f7c7e10b40a0bf50f1b219cc8d47c5c2fcb1ba1f295ac397900a4e84739","960","960","1","","false","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","5","[{""sourceFile"":""docs/tasks/RESULT-WBS-5.9-b-dining-accommodation-budget-ui.md"",""line"":77,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-WBS-5.9-b-dining-accommodation-budget-ui.md"",""line"":79,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/TASK-WBS-5.9-b-dining-accommodation-budget-ui.md"",""line"":267,""referenceType"":""markdown""},{""sourceFile"":""src/features/preferences/dining-accommodation-budget-preference-page.tsx"",""line"":612,""referenceType"":""literal""},{""sourceFile"":""src/features/preferences/preference-model.ts"",""line"":88,""referenceType"":""literal""}]","null","null","false","","","false","unmanifested-review-required","ab1a6f7c7e10b40a0bf50f1b219cc8d47c5c2fcb1ba1f295ac397900a4e84739","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-6cdb0eaef9a57167b4ed","unregistered.6cdb0eaef9a57167b4ed","public/media/personal-center/preferences/category-attractions.webp","legacy-protected","raster","image/webp","webp","255414","596e527b6349756947c5ee7a117977fb8c299c11e421d5d2ef92e29e2e4c425e","1200","720","1.666667","","false","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","4","[{""sourceFile"":""docs/tasks/RESULT-WBS-5.8-b-attraction-activity-preference-ui.md"",""line"":59,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-WBS-5.8-b-attraction-activity-preference-ui.md"",""line"":60,""referenceType"":""markdown""},{""sourceFile"":""src/features/preferences/attraction-activity-preference-page.tsx"",""line"":121,""referenceType"":""literal""},{""sourceFile"":""src/features/preferences/preference-model.ts"",""line"":72,""referenceType"":""literal""}]","null","null","false","","","false","unmanifested-review-required","596e527b6349756947c5ee7a117977fb8c299c11e421d5d2ef92e29e2e4c425e","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-1b04a3ae6fba31881272","unregistered.1b04a3ae6fba31881272","public/media/personal-center/preferences/category-budget.png","legacy-protected","raster","image/png","png","787093","789015dd5243695535269658dd71becc67ee9b3b7c116baeed7c5c0f5a068472","1586","992","1.59879","","true","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","5","[{""sourceFile"":""docs/tasks/RESULT-WBS-5.9-b-dining-accommodation-budget-ui.md"",""line"":78,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-WBS-5.9-b-dining-accommodation-budget-ui.md"",""line"":79,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/TASK-WBS-5.9-b-dining-accommodation-budget-ui.md"",""line"":268,""referenceType"":""markdown""},{""sourceFile"":""src/features/preferences/dining-accommodation-budget-preference-page.tsx"",""line"":665,""referenceType"":""literal""},{""sourceFile"":""src/features/preferences/preference-model.ts"",""line"":96,""referenceType"":""literal""}]","null","null","false","","","false","unmanifested-review-required","789015dd5243695535269658dd71becc67ee9b3b7c116baeed7c5c0f5a068472","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-5694521a352aabb7ad2a","unregistered.5694521a352aabb7ad2a","public/media/personal-center/preferences/category-dining.png","legacy-protected","raster","image/png","png","862698","09b3305b23133498753548fb6109b8e92def2adec87e7e44698412f6467a9d7c","1586","992","1.59879","","true","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","5","[{""sourceFile"":""docs/tasks/RESULT-WBS-5.9-b-dining-accommodation-budget-ui.md"",""line"":76,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-WBS-5.9-b-dining-accommodation-budget-ui.md"",""line"":79,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/TASK-WBS-5.9-b-dining-accommodation-budget-ui.md"",""line"":266,""referenceType"":""markdown""},{""sourceFile"":""src/features/preferences/dining-accommodation-budget-preference-page.tsx"",""line"":507,""referenceType"":""literal""},{""sourceFile"":""src/features/preferences/preference-model.ts"",""line"":80,""referenceType"":""literal""}]","null","null","false","","","false","unmanifested-review-required","09b3305b23133498753548fb6109b8e92def2adec87e7e44698412f6467a9d7c","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0c1d05f5a38d6dcfde0d","unregistered.0c1d05f5a38d6dcfde0d","public/media/personal-center/preferences/category-experience.png","legacy-protected","raster","image/png","png","754981","97522a430f7e04c909693d0d3ff81d2d38e7aee3d2d75b5539ebab89ecc9af1a","1586","992","1.59879","","true","false","1","srgb","","","","","unknown","","","unreviewed","legacy_review_required","true","true","1","[{""sourceFile"":""src/features/preferences/preference-model.ts"",""line"":104,""referenceType"":""literal""}]","null","null","false","","","false","unmanifested-review-required","97522a430f7e04c909693d0d3ff81d2d38e7aee3d2d75b5539ebab89ecc9af1a","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
